id,seed,method,rho,r,h,M,S,cfp_f1_percent,oct_f1_percent,mean_branch_f1_percent,fused_f1_percent,cfp_gain_pp,oct_gain_pp,mean_gain_pp,best_epoch,stop_epoch,total_parameters,stored_bridge_parameters,effective_bridge_parameters,training_gpu_minutes,peak_process_mib,summary_sha256,predictions_sha256,checkpoint_sha256,parent_cfp_sha256,parent_oct_sha256
seed3416_no_bridge,3416,No bridge,N/A,N/A,N/A,N/A,N/A,66.8903803131991,65.13545347467608,66.01291689393759,70.59166124224879,0.0,0.0,0.0,0,8,44338564,0,0,3.8408633138333244,7796,b3544768148715f522c2d3a35989d94cb42d5b79e3f48e0e72d70115c738a215,2858f087207b5105660c0c821acd6fae7bccfb1ad4c2bc220999c0127e698906,e4aeac75dde727f16d509bb49247e196e42c612726e98bc537a2b6b0be4a00ea,d7228d326c3739380eee3d6710c299d6687a6551137033472013b923c13b730e,10dca6b8599f1472cf50320e9f0e2dffc3434ccdedc839af82bc7c5d506a54f5
seed3416_learned_rho1_16,3416,Learned CM,1/16,N/A,512,32,64,70.22132796780684,70.18315018315018,70.2022390754785,70.55130536210505,3.3309476546077406,5.047696708474092,4.189322181540916,11,17,64261508,19922944,19922944,8.435505578183378,8232,a1ca244ec093bb9d4719fffcabbdb7f4ab305d1cafef79124d2088ac0749f308,e6568d87d18f413c97994a10bdb66b114de2f3d5fe72a604ed0c8b9365a1aa32,27633fccdc70b283b93177e0a204064f9d69243eed1c6dcc4cc155158ad7558d,d7228d326c3739380eee3d6710c299d6687a6551137033472013b923c13b730e,10dca6b8599f1472cf50320e9f0e2dffc3434ccdedc839af82bc7c5d506a54f5
seed3416_svd_radon_rho1_16,3416,SVD / Radon,1/16,16,512,32,64,69.57236842105263,69.21424081376078,69.3933046174067,70.23629964806435,2.6819881078535275,4.078787339084698,3.380387723469113,9,15,47484292,3145728,3145728,4.510786068383277,7906,9c1eaaf9f8554ae763056bc885b6b021e4a9febbada6d4164e3036dc3a2baa90,8aa60b62273395ac44cb0f640c40416292cd41afdd0e1d4cd73bebb8923a3d84,a44472cbb15d9c19cb2933ed47a59a0382766c7a732293bb311f11ca6f788bca,d7228d326c3739380eee3d6710c299d6687a6551137033472013b923c13b730e,10dca6b8599f1472cf50320e9f0e2dffc3434ccdedc839af82bc7c5d506a54f5
seed3416_svd_self_rho1_16,3416,SVD / self only,1/16,16,512,32,64,66.8903803131991,65.13545347467608,66.01291689393759,70.59166124224879,0.0,0.0,0.0,0,8,47484292,3145728,1572864,2.424391758849985,7906,bf6b2e0042f9e7b2a51d8471a992474e06ff6166a65c60641b1825fcaf6c59f6,2858f087207b5105660c0c821acd6fae7bccfb1ad4c2bc220999c0127e698906,30324cd0db372c6879fa0e4a8e33d151737cfaf2970f36d0a390fff1b7407a43,d7228d326c3739380eee3d6710c299d6687a6551137033472013b923c13b730e,10dca6b8599f1472cf50320e9f0e2dffc3434ccdedc839af82bc7c5d506a54f5
seed3416_svd_scrambled_rho1_16,3416,SVD / scrambled Radon,1/16,16,512,32,64,68.09759677123463,65.70576426727845,66.90168051925654,68.42213937482077,1.207216458035532,0.5703107926023705,0.8887636253189584,7,13,47484292,3145728,3145728,3.786984322550052,7906,7972dbc19e2dcdb73e84d028043b219bc2938af83d2414ce87a1e9b2750e1b4f,1ea5a29909e2cb8ec7b18baca1e15fa022e5a73c15267beda5185e1da15b4351,de9b2d7cc5fbf968d9971deb67b240fe282f876741a4d4d57e4b40824ba3cff0,d7228d326c3739380eee3d6710c299d6687a6551137033472013b923c13b730e,10dca6b8599f1472cf50320e9f0e2dffc3434ccdedc839af82bc7c5d506a54f5
seed3416_svd_resample_rho1_16,3416,SVD / linear resampling,1/16,16,512,N/A (packing32),64,66.8903803131991,65.13545347467608,66.01291689393759,70.59166124224879,0.0,0.0,0.0,0,8,47484292,3145728,3145728,2.318561345333243,7848,6128637074ada80cfd61b6bf0edd74894144ac7f2cf28e20592da4f473eff1be,2858f087207b5105660c0c821acd6fae7bccfb1ad4c2bc220999c0127e698906,4b32f8371ecbb293a034f95bd32c7ba3a53078fc306a38586568bdd4c859f39d,d7228d326c3739380eee3d6710c299d6687a6551137033472013b923c13b730e,10dca6b8599f1472cf50320e9f0e2dffc3434ccdedc839af82bc7c5d506a54f5
seed3416_qr_radon_rho1_16,3416,Random QR / Radon,1/16,16,512,32,64,66.8903803131991,65.13545347467608,66.01291689393759,70.59166124224879,0.0,0.0,0.0,0,8,47484292,3145728,3145728,2.4024608252000084,7906,727170824911c83c3e7702bb47674e718ed32c99aeecb6948a782afd4e74551e,2858f087207b5105660c0c821acd6fae7bccfb1ad4c2bc220999c0127e698906,07dcf544f8639383378b6c42741a67c7cc07275de5c0834f4185764996692230,d7228d326c3739380eee3d6710c299d6687a6551137033472013b923c13b730e,10dca6b8599f1472cf50320e9f0e2dffc3434ccdedc839af82bc7c5d506a54f5
seed3416_learned_rho1_8,3416,Learned CM,1/8,N/A,1024,32,64,69.64102564102564,70.53243469007107,70.08673016554835,71.43382352941177,2.7506453278265326,5.396981215394987,4.07381327161076,16,22,90475908,46137344,46137344,19.04528377956667,8662,f56ff37adedb771932a4a36c2fc9cf13a6014371f42bdc10f99066904739b5b4,5d6dc77e9c725cd92cf9847230f5b8c1962063d669e047f7a302cb95b3540d98,668cff8abb89baeafd26b62c5baf0878ed719c22d70ecb053a8d46011bfa5c7e,d7228d326c3739380eee3d6710c299d6687a6551137033472013b923c13b730e,10dca6b8599f1472cf50320e9f0e2dffc3434ccdedc839af82bc7c5d506a54f5
seed3416_svd_radon_rho1_8,3416,SVD / Radon,1/8,32,1024,32,64,72.29603250696252,71.27558767453277,71.78581009074765,70.94063926940639,5.405652193763416,6.140134199856689,5.77289319681006,11,17,56921476,12582912,12582912,5.076886907166651,8012,b3dcc277143458333d0ef8a681a89608401062d1ebe6b321df17c181fed91602,e2df4ffb0ac226b799eab59f71c16ad3c7e15d83bf65c63b013df7716e0138eb,6bab36ae252cf43cd86c421991858cce5c5df2da2618e777ef1332a97f6826e1,d7228d326c3739380eee3d6710c299d6687a6551137033472013b923c13b730e,10dca6b8599f1472cf50320e9f0e2dffc3434ccdedc839af82bc7c5d506a54f5
seed3416_svd_self_rho1_8,3416,SVD / self only,1/8,32,1024,32,64,66.8903803131991,65.13545347467608,66.01291689393759,70.59166124224879,0.0,0.0,0.0,0,8,56921476,12582912,6291456,2.512841679666599,8012,ef4ba83a770f55d781e9234b824f9ab0b45c563634363fef504525c898016b02,2858f087207b5105660c0c821acd6fae7bccfb1ad4c2bc220999c0127e698906,f75732311e9fb0c47582a8eb7a05f4f79961cab037bda8a4735c54b6182ebf17,d7228d326c3739380eee3d6710c299d6687a6551137033472013b923c13b730e,10dca6b8599f1472cf50320e9f0e2dffc3434ccdedc839af82bc7c5d506a54f5
seed3416_svd_scrambled_rho1_8,3416,SVD / scrambled Radon,1/8,32,1024,32,64,68.24179336163996,69.21424081376078,68.72801708770038,71.58919511860688,1.351413048440861,4.078787339084698,2.715100193762794,10,10,56921476,12582912,12582912,3.103486808183273,8012,a7070c4e7dc72ef8511884567478f1d8af609dc14cd9bac31c2ea25eda054bbb,d9e157682426602ccdb7f75c8d09372e3017da066ce35c0bb2335cc6af8fc627,340920598395acdc474e913755ec4d216f713515aced3e6e6547553cd88d141d,d7228d326c3739380eee3d6710c299d6687a6551137033472013b923c13b730e,10dca6b8599f1472cf50320e9f0e2dffc3434ccdedc839af82bc7c5d506a54f5
seed3416_svd_resample_rho1_8,3416,SVD / linear resampling,1/8,32,1024,N/A (packing32),64,69.58904109589041,65.46328071379548,67.52616090484295,67.84337941839055,2.698660782691306,0.3278272391194008,1.5132440109053675,9,15,56921476,12582912,12582912,4.201656594916737,8154,2d028c3e45fb2948d700204cfd943c661f9d39d8c2dfc9efa7f4a5f9f8e5fdff,4483ea6e05ce790fac2ce6c98c7713884fa6fa9c6c311a6bcbb90818a1776c88,2703324f98a9e564d5a5fba0d519a66adca397c9ea4ea7391fa5e7ae26b71511,d7228d326c3739380eee3d6710c299d6687a6551137033472013b923c13b730e,10dca6b8599f1472cf50320e9f0e2dffc3434ccdedc839af82bc7c5d506a54f5
seed3416_qr_radon_rho1_8,3416,Random QR / Radon,1/8,32,1024,32,64,71.20984998455218,69.25359845674433,70.23172422064826,69.5264241592313,4.319469671353076,4.1181449820682445,4.2188073267106745,7,13,56921476,12582912,12582912,3.945775679433306,8012,2f123e06bb938b717fe89c227d4d44188f146b072a82a04e80e5a8ce754fefd7,e996dccbd1f5b4e6bf821830e8516f0d1929abfc0ccd7a828738da71a4dd0192,cd352da2d5b95e840aa859e28aaf7571cc5949258359eef1da7d9a7bcf6e6eeb,d7228d326c3739380eee3d6710c299d6687a6551137033472013b923c13b730e,10dca6b8599f1472cf50320e9f0e2dffc3434ccdedc839af82bc7c5d506a54f5
seed3416_learned_rho1_4,3416,Learned CM,1/4,N/A,2048,32,64,69.90460958473753,70.20361473347062,70.05411215910408,69.89085090576604,3.014229271538426,5.068161258794532,4.041195265166493,10,16,161779076,117440512,117440512,9.177334390816698,9552,fbae6fafc8bc9dbcbbf3cf95ecda706d18b1f0e813a1247d20d4f7f2bea9734c,58a1a5824bc3c5bdf20fd4fabfd132e5ba0b06c26b479e69833950ce753535b5,9c96140e70f3ab0169adc953f57c390055394023b0960213c9e8ada984e8b984,d7228d326c3739380eee3d6710c299d6687a6551137033472013b923c13b730e,10dca6b8599f1472cf50320e9f0e2dffc3434ccdedc839af82bc7c5d506a54f5
seed3416_svd_radon_rho1_4,3416,SVD / Radon,1/4,64,2048,32,64,72.97297297297297,69.55985191279309,71.26641244288302,70.25804978305548,6.082592659773866,4.424398438117009,5.253495548945438,9,15,94670212,50331648,50331648,7.287644429133312,8144,60e787a8b2c2e18fbaea94c9f5fec17a2839e157234ba84f2f0d413f5a86fbd8,4400a7e08309d5911239ca73dc790a630e35d3b70a9f76011dcd4ec8bc9bea17,250c0b656c4d6fd643444258bf051b17a40243713a0ef5ae0ebd44e55593c8ae,d7228d326c3739380eee3d6710c299d6687a6551137033472013b923c13b730e,10dca6b8599f1472cf50320e9f0e2dffc3434ccdedc839af82bc7c5d506a54f5
seed3416_svd_self_rho1_4,3416,SVD / self only,1/4,64,2048,32,64,66.8903803131991,65.13545347467608,66.01291689393759,70.59166124224879,0.0,0.0,0.0,0,8,94670212,50331648,25165824,4.694233907333303,8144,b08bdd8e0a37a4d6fb93c058cf3f7df00c12af0e035e81be304f1c695c9fddaf,2858f087207b5105660c0c821acd6fae7bccfb1ad4c2bc220999c0127e698906,eaa57220fa7bd262b67d18049e6bd77e949467e4e2840f93fc0239bd44020b68,d7228d326c3739380eee3d6710c299d6687a6551137033472013b923c13b730e,10dca6b8599f1472cf50320e9f0e2dffc3434ccdedc839af82bc7c5d506a54f5
seed3416_svd_scrambled_rho1_4,3416,SVD / scrambled Radon,1/4,64,2048,32,64,68.47710330138446,70.51083857226288,69.49397093682367,70.20361473347062,1.5867229881853575,5.3753850975868005,3.481054042886086,14,20,94670212,50331648,50331648,6.660009047300021,8144,3eb00f61f13c9df6d589421fe212c06e65b4ff16cb048f85e1dab9384ba55138,a0bd9437e311bf9fb58c1cf24af36d6cb3a9838381bee3e61066e70450823d1a,5a92d857456cb008f85df94aacf3d1e5143f704bbe73e93d5a79a107a515a549,d7228d326c3739380eee3d6710c299d6687a6551137033472013b923c13b730e,10dca6b8599f1472cf50320e9f0e2dffc3434ccdedc839af82bc7c5d506a54f5
seed3416_svd_resample_rho1_4,3416,SVD / linear resampling,1/4,64,2048,N/A (packing32),64,69.19734239024781,66.19152046783626,67.69443142904203,70.23629964806435,2.306962077048709,1.0560669931601723,1.6815145351044407,11,17,94670212,50331648,50331648,8.817238620633361,8096,c7297a6c84002f48f1d33f3a2c93ee6c82948350c615e98b74461113225ecad6,3798291d48b29e9b5ec57d897cc9d8b04f7e5f18f525c55456fb3eb4ba1f57cf,19b2c6637ea8d4e942b35b4181513e9b2c1cdac548de0834817ea53da3789984,d7228d326c3739380eee3d6710c299d6687a6551137033472013b923c13b730e,10dca6b8599f1472cf50320e9f0e2dffc3434ccdedc839af82bc7c5d506a54f5
seed3416_qr_radon_rho1_4,3416,Random QR / Radon,1/4,64,2048,32,64,72.25169197000183,72.27704678362574,72.26436937681379,71.58919511860688,5.361311656802727,7.141593308949652,6.2514524828762035,9,15,94670212,50331648,50331648,5.101679718266678,8144,540d61b7a58b5cb131b786e7de7bba9cbc7be550cd502a6c89a7cd428e6b0b78,37daed27bdd278fc9b6eb91c0ebc7ca44444b0f6879e6eddbc7fcaf59bfac579,ebee52f54ac534b539d9200b1d91d69f76ceef9abafcfb0be346af369fa2ee45,d7228d326c3739380eee3d6710c299d6687a6551137033472013b923c13b730e,10dca6b8599f1472cf50320e9f0e2dffc3434ccdedc839af82bc7c5d506a54f5
seed3417_no_bridge,3417,No bridge,N/A,N/A,N/A,N/A,N/A,63.847637745842235,64.1875542163174,64.01759598107981,63.847637745842235,0.0,0.0,0.0,0,8,44338564,0,0,3.772641015033332,7796,bd395d36499edcc6a5f8fcc681ecd0ce0c7187144e9b30aa5856f50a8298d059,0d12cca1f3fba7e07a8ced1625ee072883cd009dbf0a11568cc31ca4af018ef2,bce992be65d1a0924ac61ba560dfec7738009ecefb89365fc93f453c06c8e959,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3417_learned_rho1_16,3417,Learned CM,1/16,N/A,512,32,64,66.8918918918919,65.76545627354655,66.32867408271923,69.15501505834392,3.044254146049667,1.5779020572291529,2.311078101639424,7,13,64261508,19922944,19922944,6.463617622883309,8232,a6e564fdf69c19bb11cf4a2ccd8514cdf553855b32efb0e8fcfca6c80b67b613,5933f9a491160738f0c9842cf5ab5713f86f890f52c4fca2425904d60169b7d8,efcb2c2dc8124842a1c13f0f3f7720cb6d6ddbe7d25e134fba25e91e265bcdfb,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3417_svd_radon_rho1_16,3417,SVD / Radon,1/16,16,512,32,64,68.19096396561186,68.56349994861077,68.37723195711132,71.95145619983788,4.343326219769622,4.375945732293374,4.359635976031512,16,22,47484292,3145728,3145728,9.512905391933357,7906,6051b9f035db0d15905cdbbfc2758accde658f7d857a0c44773b23ac577d5722,d5f1419d78ec2fa6e67e81701e9d804cc07228f46077b482d318a243be286035,4cc177193310704f97d689558acb8d3a1be17b515ea429a7bf0d7d87d74dc861,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3417_svd_self_rho1_16,3417,SVD / self only,1/16,16,512,32,64,63.847637745842235,64.1875542163174,64.01759598107981,63.847637745842235,0.0,0.0,0.0,0,8,47484292,3145728,1572864,4.0380878317667035,7906,f2b88446a6266d7fe7abcd2d77a9950bcbd6a47a35bb0a152bc1b697e3622524,0d12cca1f3fba7e07a8ced1625ee072883cd009dbf0a11568cc31ca4af018ef2,89eeeac775026d6d0e99b49c2de1bde46d7a950fd36a47079f25039f384fe909,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3417_svd_scrambled_rho1_16,3417,SVD / scrambled Radon,1/16,16,512,32,64,67.88744618406477,63.498515642840836,65.6929809134528,68.91324200913243,4.039808438222536,-0.6890385734765587,1.6753849323729924,11,17,47484292,3145728,3145728,4.871066108883315,7906,f0073bba21834e942e6e0dda229a76e9f276e68c2045dcb73e917b3b1b4788f9,00582b57efd3cafc7fe7882d1fc4c77eea73f225503d95de986589df64b04a91,84e92e90bc9fab0f3ce715bb3f27b4536de032c91e02e39e7ba3d16e9e6d438e,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3417_svd_resample_rho1_16,3417,SVD / linear resampling,1/16,16,512,N/A (packing32),64,63.847637745842235,64.1875542163174,64.01759598107981,63.847637745842235,0.0,0.0,0.0,0,8,47484292,3145728,3145728,3.7733715890333164,7848,0fd179c89ff0a9e2d97e96b7f5d92354e1769b311058176187661b161600b587,0d12cca1f3fba7e07a8ced1625ee072883cd009dbf0a11568cc31ca4af018ef2,3d51f9d8ee6c92e2d3fe6caee768a153d3d1daeba251977f5520d596e529795e,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3417_qr_radon_rho1_16,3417,Random QR / Radon,1/16,16,512,32,64,63.847637745842235,64.1875542163174,64.01759598107981,63.847637745842235,0.0,0.0,0.0,0,8,47484292,3145728,3145728,2.443872224449903,7906,7810d4ac00c00e4b66d0b3b83ea05a998a636ff08c517ffc4c584baa3d699b35,0d12cca1f3fba7e07a8ced1625ee072883cd009dbf0a11568cc31ca4af018ef2,bbf675758e301776db86d8dc413b6885d88fe458ae42c2ccbb472fc21ffe98b7,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3417_learned_rho1_8,3417,Learned CM,1/8,N/A,1024,32,64,65.87798892883639,65.8311903537345,65.85458964128544,65.52637588490524,2.0303511829941527,1.6436361374171042,1.8369936602056356,10,13,90475908,46137344,46137344,11.378399997916677,8662,2b0c4f17c6db9a411376ca7759581306f787fb615edd62b4e92f32b175b29aaa,1666387159fce6bba5bb953e9bf62b9e6f7e0478a27901418f723b027fd1b10f,3594d92bab50decf19f4adbce03e325deb1bc4ab5fb1fb27ee4afcf1a030a25c,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3417_svd_radon_rho1_8,3417,SVD / Radon,1/8,32,1024,32,64,69.8329268153034,67.88744618406477,68.86018649968409,68.53763072175553,5.98528906946116,3.6998919677473765,4.842590518604283,10,16,56921476,12582912,12582912,4.802406368800015,8012,d9b5b5570176af3d71f29de78cd92254e701b94d5ec0a132ee5c14adfa379663,f074a233a3e8633b24da2dccd3662ef1ac7857965146626ddc3165603f0fc138,4a61de5eefedfbb2f63c4b52419c5d260c3e764e577b71fd0ef3e4dbe83ab7a9,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3417_svd_self_rho1_8,3417,SVD / self only,1/8,32,1024,32,64,63.847637745842235,64.1875542163174,64.01759598107981,63.847637745842235,0.0,0.0,0.0,0,8,56921476,12582912,6291456,4.199846944816575,8012,dc500382e4d38ddb93a76515c4b14f3455fce49d69cf39835f5edda94259119a,0d12cca1f3fba7e07a8ced1625ee072883cd009dbf0a11568cc31ca4af018ef2,a6b90ee459471ee329ea45bc517ab7ae59a070fd7957141de265aa2bd4863da7,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3417_svd_scrambled_rho1_8,3417,SVD / scrambled Radon,1/8,32,1024,32,64,65.53896726475826,67.90503909147976,66.72200317811901,67.56164383561645,1.691329518916021,3.71748487516237,2.7044071970392025,10,16,56921476,12582912,12582912,4.802912992050066,8012,fd8c538b9ea778ad1c1f84774bd02c562d30d6b26556c851966027b7be75d963,230e4266848f1cff1e47c4be10edb028e7a461afeadd521059998c708af6210b,1f5a6a26c95666e974df5ba1e2c2c53a42c6a440a89d1f9e89417fd486582c25,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3417_svd_resample_rho1_8,3417,SVD / linear resampling,1/8,32,1024,N/A (packing32),64,63.847637745842235,64.1875542163174,64.01759598107981,63.847637745842235,0.0,0.0,0.0,0,8,56921476,12582912,12582912,4.181638139316662,8154,f5e42006328faa5d0e71f650da8dc040b7ee31969073c180965544bcc7aaabae,0d12cca1f3fba7e07a8ced1625ee072883cd009dbf0a11568cc31ca4af018ef2,860f8adad2c4dcf5f1b662aa24291821574e095287404b635fd4d9cf764371da,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3417_qr_radon_rho1_8,3417,Random QR / Radon,1/8,32,1024,32,64,69.07001044932079,63.47182229535171,66.27091637233625,69.19734239024781,5.222372703478555,-0.7157319209656876,2.2533203912564375,6,12,56921476,12582912,12582912,3.7019278436000604,8012,3eba5551493b4b007e36cd599fbed7f76e4b2cf1cc24e20477b906efe73113dc,849967484f3044ef37b30d9c4a1c75c59e964cb48a7dc658ec9d53070adc7d9c,d055ed6510547aeb898403610016b2a1a4ddb8549dcc54f6f0e02d2e3b41270c,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3417_learned_rho1_4,3417,Learned CM,1/4,N/A,2048,32,64,68.90614295501256,69.93208925412316,69.41911610456785,69.93208925412316,5.05850520917032,5.744535037805761,5.401520123488041,10,16,161779076,117440512,117440512,9.200822766666654,9552,961f70db45891bbbd6f276bb1f5e5e3980f418f3840d48a138a2aebe47116e0a,5b408a3262679e14e00fa5c873a4859ebe8df3d1609dbd72a9dfcedf02f9bb95,eb7f53760811e6c0a8abcce64a29299796142b7d089f5dc2e9aa03cff9a847be,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3417_svd_radon_rho1_4,3417,SVD / Radon,1/4,64,2048,32,64,69.91560747770278,68.57211357331232,69.24386052550756,68.56349994861077,6.0679697318605434,4.384559356994927,5.22626454442775,12,18,94670212,50331648,50331648,6.090430007266635,8144,a60215b685cca90f1bd9b9f8524ec0eaae4f6987784341e9cabb85a35043a6fd,3a2783fba613434e8b0d8a71f6745c950ce0070fb53d6dedc6718426a5ffffad,69c0fd47fbced2121cb19547ea2c1b4c177923f242468913b661c34efac81ea7,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3417_svd_self_rho1_4,3417,SVD / self only,1/4,64,2048,32,64,63.847637745842235,64.1875542163174,64.01759598107981,63.847637745842235,0.0,0.0,0.0,0,8,94670212,50331648,25165824,4.783378414899926,8144,5b9f46e79f95c619a4b08f04f4bbfeeca05fa1a477ddcdc3433ade085779c39f,0d12cca1f3fba7e07a8ced1625ee072883cd009dbf0a11568cc31ca4af018ef2,cad34b9de5d575b220a8c62a1ee447447b84d52389d9a5921cc1fa2274de40cc,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3417_svd_scrambled_rho1_4,3417,SVD / scrambled Radon,1/4,64,2048,32,64,68.17204301075267,67.47252747252747,67.82228524164007,67.14535821766543,4.324405264910439,3.2849732562100797,3.8046892605602665,11,17,94670212,50331648,50331648,5.757831098933336,8144,137610d316b6e7e2a4b9f0d5b56b8cd364ee5e31ac676d10139b2558f7ad5d67,4ebf705c7e93992fcea016258cd49b2b35cad0ff679a979211a6007ce64c1e89,d02f8de626e19de088c662a5d8e86959e0cb726f9d5f44e955f24fa03598c8bc,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3417_svd_resample_rho1_4,3417,SVD / linear resampling,1/4,64,2048,N/A (packing32),64,65.38249862410566,64.0249495505412,64.70372408732342,65.6711104986967,1.53486087826343,-0.16260466577620036,0.6861281062436149,6,12,94670212,50331648,50331648,5.6903533193332505,8096,b45e1af0a84b19f154344355138dcae0ff14d056b2d5eed2c7173a7695d39c70,d4c68974bb0cb1862117dd623753ffe8ec02fbc931063dafd5b95db5df3f1325,0424f1fb888863fd41498dac10a512003646c8b3116671e07813f59a773aafa4,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3417_qr_radon_rho1_4,3417,Random QR / Radon,1/4,64,2048,32,64,68.56349994861077,68.23744292237444,68.4004714354926,69.23955371315678,4.715862202768534,4.049888706057047,4.3828754544127975,10,16,94670212,50331648,50331648,5.4206850340833626,8144,3eee59a8699d397cdb9a9f54a702c8d9daf24c14f2ea21ebe43b0c3be27fce4e,e13986de225d90bf1501eb2c317e9ae7e03fac9bdaf3b30fb311025b0d4cf11d,40b028010b07856c576158d14b5bc96daf9d7984c163c7b1071ff70ba3eb30c1,368dc093b22a22aecf7cd8ccef42bb60d68d8962a029504347b0ab22945ee07a,b597bc7544eac65b5897fba6a31f868bb8fbe86bf7c9c6858a5875769188ef6c
seed3418_no_bridge,3418,No bridge,N/A,N/A,N/A,N/A,N/A,65.87798892883639,64.1875542163174,65.03277157257689,68.55200776832125,0.0,0.0,0.0,0,8,44338564,0,0,3.6541326533999383,7796,54e8681b63f0eb7b7079d8464ce9cb44f84a481c580b3f2b050108947da08ed8,c7a857505ce62d0039a10fc876d34c88560f1cfa9301741a27a4eff52202e933,0d5599ea551b4025d0aaeb5de17be9b413788d987d9038cf5348af67908114af,fac9663c683b28887ca1e752ff5296d03fd5461f3ca0e5460b6cf3ad185cd736,3a81d7cc54fc7c746379eac87300764bb2f183e3f8163c2718d14a5752de6a6a
seed3418_learned_rho1_16,3418,Learned CM,1/16,N/A,512,32,64,68.47710330138446,68.09759677123463,68.28735003630955,67.47252747252747,2.5991143725480725,3.91004255491724,3.2545784637326562,8,14,64261508,19922944,19922944,11.851517498883428,8232,bba390091601a5e90f112004f9285893a41a1ce83bf316278eda6e4af5f08f5b,284cf52f00e38eb3d320fdaa611d9043227e64e2333f9e21d84fae7a39d24081,20b344228acb6d332f8367683ac62bb06aa88a6e328bf9430457b31c3ed75c78,fac9663c683b28887ca1e752ff5296d03fd5461f3ca0e5460b6cf3ad185cd736,3a81d7cc54fc7c746379eac87300764bb2f183e3f8163c2718d14a5752de6a6a
seed3418_svd_radon_rho1_16,3418,SVD / Radon,1/16,16,512,32,64,68.91581559056026,68.55200776832125,68.73391167944075,66.38485804416405,3.0378266617238694,4.364453552003852,3.7011401068638605,14,20,47484292,3145728,3145728,5.760759771666684,7906,87b7c8baafe3a4d655a888c407ef71c6563936d42d13863cb6f790953ad676eb,3a077ec7b0f24fcf5b350a057b9c0715209a7260c6c0aa0f78bd15272abd566d,9d3ee67bef6f7e38be1d70fcec5a29d4354f933b1866570381983cd186d8deb4,fac9663c683b28887ca1e752ff5296d03fd5461f3ca0e5460b6cf3ad185cd736,3a81d7cc54fc7c746379eac87300764bb2f183e3f8163c2718d14a5752de6a6a
