report_row,reference_id,source_group,source_row_id,seed,arm,structure,rho,category,regime,model_view_id,development_participants,development_cfp_macro_f1,development_cfp_macro_precision,development_cfp_macro_recall,development_cfp_accuracy,development_cfp_confusion_matrix,development_cfp_class_support,development_cfp_log_loss,development_cfp_auroc,development_cfp_brier_binary,development_oct_macro_f1,development_oct_macro_precision,development_oct_macro_recall,development_oct_accuracy,development_oct_confusion_matrix,development_oct_class_support,development_oct_log_loss,development_oct_auroc,development_oct_brier_binary,development_fixed_probability_fusion_macro_f1,development_fixed_probability_fusion_macro_precision,development_fixed_probability_fusion_macro_recall,development_fixed_probability_fusion_accuracy,development_fixed_probability_fusion_confusion_matrix,development_fixed_probability_fusion_class_support,development_fixed_probability_fusion_log_loss,development_fixed_probability_fusion_auroc,development_fixed_probability_fusion_brier_binary,development_branch_mean_macro_f1,test_participants,test_cfp_macro_f1,test_cfp_macro_precision,test_cfp_macro_recall,test_cfp_accuracy,test_cfp_confusion_matrix,test_cfp_class_support,test_cfp_log_loss,test_cfp_auroc,test_cfp_brier_binary,test_oct_macro_f1,test_oct_macro_precision,test_oct_macro_recall,test_oct_accuracy,test_oct_confusion_matrix,test_oct_class_support,test_oct_log_loss,test_oct_auroc,test_oct_brier_binary,test_fixed_probability_fusion_macro_f1,test_fixed_probability_fusion_macro_precision,test_fixed_probability_fusion_macro_recall,test_fixed_probability_fusion_accuracy,test_fixed_probability_fusion_confusion_matrix,test_fixed_probability_fusion_class_support,test_fixed_probability_fusion_log_loss,test_fixed_probability_fusion_auroc,test_fixed_probability_fusion_brier_binary,test_branch_mean_macro_f1,backbone_lr,training_stage,parameters,best_epoch,stop_epoch,training_seconds,peak_training_reserved_mib,checkpoint_sha256
R0339,current_direct_and_host:branch_attention_d1024_lr3e-05_seed3418,current_direct_and_host,branch_attention_d1024_lr3e-05_seed3418,3418,,"{""attention_dimension"": 1024, ""family"": ""cross_attention"", ""heads"": 4, ""id"": ""attention_d1024""}",,direct,single_width,46bde514e77a13dd0164c3e3d14321b2c82938d82f9f1196755306040c1b3e7e,296,0.702485380116959,0.7032967032967032,0.7027027027027026,0.7027027027027027,"[[108, 40], [48, 100]]","[148, 148]",1.2713707786543984,0.7315102264426588,0.25953891242195615,0.6354805667130872,0.6432821723730815,0.6385135135135135,0.6385135135135135,"[[108, 40], [67, 81]]","[148, 148]",1.8077117073559013,0.6738951789627465,0.31840713288420186,0.693200663349917,0.703219696969697,0.6959459459459459,0.6959459459459459,"[[117, 31], [59, 89]]","[148, 148]",0.9553768930902211,0.7409149013878744,0.22923506097717797,0.6689829734150231,290,0.6198035850495804,0.6218253396706515,0.6206896551724138,0.6206896551724138,"[[97, 48], [62, 83]]","[145, 145]",1.423680498721628,0.6794292508917954,0.3087369665366942,0.6208513751784194,0.6285967678360268,0.6241379310344828,0.6241379310344828,"[[104, 41], [68, 77]]","[145, 145]",1.7885276714945788,0.6561236623067775,0.3299188745302573,0.6282719377059,0.6350490196078431,0.6310344827586207,0.6310344827586207,"[[104, 41], [66, 79]]","[145, 145]",0.9607390325095113,0.6954577883472056,0.26374686248634577,0.620327480114,3e-05,communication,46443396,5,11,190.4067520700046,7950.0,c8e274f6c2dd1274f64816f4a1d82a688d5ca1264a3848c21720ca6627bd4054
R0340,current_direct_and_host:branch_attention_d1024_lr6e-05_seed3416,current_direct_and_host,branch_attention_d1024_lr6e-05_seed3416,3416,,"{""attention_dimension"": 1024, ""family"": ""cross_attention"", ""heads"": 4, ""id"": ""attention_d1024""}",,direct,single_width,6e77cac84a824777f37f6de9392fe4ba3d71ece6b0b2f942e7e6173d88f59954,296,0.675305087069793,0.6764813795633828,0.6756756756756757,0.6756756756756757,"[[105, 43], [53, 95]]","[148, 148]",1.1829231098634316,0.7311449963476991,0.26646789220041656,0.6614047128803477,0.6636263128800441,0.6621621621621622,0.6621621621621622,"[[105, 43], [57, 91]]","[148, 148]",1.4278707933880195,0.7256208911614317,0.27507856915240014,0.6786102062975027,0.6800486618004866,0.6790540540540541,0.6790540540540541,"[[106, 42], [53, 95]]","[148, 148]",0.9892659069520285,0.7421018991964937,0.2401608547225983,0.6683548999750704,290,0.6240977036781582,0.6241910925009517,0.6241379310344828,0.6241379310344828,"[[92, 53], [56, 89]]","[145, 145]",1.453360326005389,0.6747205707491082,0.32665667660898673,0.6250179589100139,0.6311800088023864,0.6275862068965516,0.6275862068965518,"[[103, 42], [66, 79]]","[145, 145]",1.5193709190385554,0.6874197384066587,0.30862387078250264,0.6092995529061103,0.6115384615384616,0.6103448275862069,0.6103448275862069,"[[96, 49], [64, 81]]","[145, 145]",1.1007294018164744,0.6921759809750297,0.282408575132133,0.624557831294086,6e-05,communication,46443396,9,13,221.71055162101402,7950.0,9546426b5939d649e7d0779280d010764cb53c32d1f76b34d8dd6b67453fcce8
R0341,current_direct_and_host:branch_attention_d1024_lr6e-05_seed3417,current_direct_and_host,branch_attention_d1024_lr6e-05_seed3417,3417,,"{""attention_dimension"": 1024, ""family"": ""cross_attention"", ""heads"": 4, ""id"": ""attention_d1024""}",,direct,single_width,40f7c86d8a0d2d4831f6284bf0e3577c3406bfcf6cdae7eabbd3992349a73d32,296,0.6384763774584223,0.6385704498744005,0.6385135135135136,0.6385135135135135,"[[96, 52], [55, 93]]","[148, 148]",1.0895626288614289,0.6638056975894813,0.29553710871228117,0.641875542163174,0.6419178082191781,0.6418918918918919,0.6418918918918919,"[[94, 54], [52, 96]]","[148, 148]",1.7279395690703845,0.6468681519357194,0.3252650593357487,0.6384763774584223,0.6385704498744005,0.6385135135135136,0.6385135135135135,"[[93, 55], [52, 96]]","[148, 148]",0.803161644318559,0.6963568298027757,0.24084937779383492,0.6401759598107981,290,0.5963165221115752,0.5967772692601068,0.596551724137931,0.596551724137931,"[[83, 62], [55, 90]]","[145, 145]",1.0986853433296322,0.6321521997621878,0.31016687518577707,0.586128157556729,0.586272549859584,0.5862068965517242,0.5862068965517241,"[[83, 62], [58, 87]]","[145, 145]",1.806336365935988,0.6223305588585017,0.34847978158161536,0.5827536593776383,0.5827625570776256,0.5827586206896551,0.5827586206896552,"[[84, 61], [60, 85]]","[145, 145]",0.8250064614084274,0.6510344827586207,0.26629216491110247,0.5912223398341521,6e-05,communication,46443396,0,8,140.90597721000086,7950.0,9117bcb817145d0e1235e78da5f2a429d565a2b9d36bab8d16c7fb712c6bef59
R0342,current_direct_and_host:branch_attention_d1024_lr6e-05_seed3418,current_direct_and_host,branch_attention_d1024_lr6e-05_seed3418,3418,,"{""attention_dimension"": 1024, ""family"": ""cross_attention"", ""heads"": 4, ""id"": ""attention_d1024""}",,direct,single_width,099e1ee86b86a6dfd3c2720c311d4c572f65500bc9b79c08ca0904d4ab0bbfb3,296,0.6670798328972134,0.6727357609710551,0.6689189189189189,0.668918918918919,"[[110, 38], [60, 88]]","[148, 148]",1.4139750898888843,0.7095964207450693,0.2832551816554476,0.7058091049294568,0.7068459881776108,0.7060810810810811,0.706081081081081,"[[109, 39], [48, 100]]","[148, 148]",1.111502807000889,0.7329254930606283,0.24958152505692963,0.6641567818463125,0.6683145337232512,0.6655405405405406,0.6655405405405406,"[[108, 40], [59, 89]]","[148, 148]",0.9438665130924748,0.7424671292914535,0.23973367251959968,0.6864444689133351,290,0.6250179589100139,0.6311800088023864,0.6275862068965516,0.6275862068965518,"[[103, 42], [66, 79]]","[145, 145]",1.5470627709230302,0.6664922711058264,0.3205866533629513,0.6046211251435132,0.6094153157100433,0.6068965517241379,0.6068965517241379,"[[99, 46], [68, 77]]","[145, 145]",1.33865511479658,0.6502734839476814,0.3218807288293294,0.6115575966322235,0.6164743683364977,0.6137931034482759,0.6137931034482759,"[[100, 45], [67, 78]]","[145, 145]",1.1010474744682734,0.6693460166468489,0.2948924674315049,0.6148195420267635,6e-05,communication,46443396,4,10,169.58351269198465,7950.0,b266ab4db6bb9cc202d92fcd2ad349cd9ca7357af7dd1a2a3f91e6e1cac2d845
R0343,current_direct_and_host:branch_mmtm_hidden256_lr3e-05_seed3416_augment_continue,current_direct_and_host,branch_mmtm_hidden256_lr3e-05_seed3416_augment_continue,3416,,"{""arm"": ""continue"", ""host"": ""mmtm_hidden256"", ""id"": ""mmtm_hidden256_plus_continue""}",,augmentation,single_width,a0bc593b03d0ac5c032a0a0d2b8803f8abb8bf9e702ec8093d9f9a945b82d943,296,0.668903803131991,0.6689497716894977,0.6689189189189189,0.668918918918919,"[[98, 50], [48, 100]]","[148, 148]",0.9324178618684056,0.7006482834185537,0.26285539630720245,0.6513545347467609,0.6532091097308488,0.652027027027027,0.652027027027027,"[[103, 45], [58, 90]]","[148, 148]",1.1492943787468952,0.6917001460920379,0.28227460370562996,0.7059166124224879,0.7065431251429879,0.7060810810810811,0.706081081081081,"[[108, 40], [47, 101]]","[148, 148]",0.6758155158203725,0.7575785244704165,0.20770928093282298,0.660129168939376,290,0.5927935646627636,0.5933877200515243,0.5931034482758621,0.593103448275862,"[[82, 63], [55, 90]]","[145, 145]",1.1357389172983785,0.626397146254459,0.32058860321392446,0.5575896262395119,0.5591723078400308,0.5586206896551724,0.5586206896551724,"[[88, 57], [71, 74]]","[145, 145]",1.328483632179735,0.6113674197384067,0.3471283098493244,0.6095602340017395,0.6112389719984657,0.6103448275862069,0.6103448275862069,"[[95, 50], [63, 82]]","[145, 145]",0.8285865300269118,0.6409512485136741,0.2711762524564717,0.5751915954511377,3e-05,host_augmentation,44601476,0,8,134.24596894800197,7496.0,6a32d00da16e93f587ebd27325057a6384c58104323faf43c98a24fd503851ad
R0344,current_direct_and_host:branch_mmtm_hidden256_lr3e-05_seed3416_augment_radon,current_direct_and_host,branch_mmtm_hidden256_lr3e-05_seed3416_augment_radon,3416,,"{""arm"": ""radon"", ""host"": ""mmtm_hidden256"", ""id"": ""mmtm_hidden256_plus_radon""}",,augmentation,single_width,8e30ffef297c2c48564fc0f0d658395f0136f1a890ad6fde0e8ecb93c41cac04,296,0.7128345602921874,0.7128475551294343,0.7128378378378378,0.7128378378378378,"[[106, 42], [43, 105]]","[148, 148]",1.1418846282598143,0.7445215485756026,0.2455331805192426,0.6317525537864521,0.6317627722229832,0.6317567567567568,0.6317567567567568,"[[94, 54], [55, 93]]","[148, 148]",1.6545228966599788,0.6748082542001461,0.3214035329108349,0.6655061810129328,0.6656085864352592,0.6655405405405406,0.6655405405405406,"[[97, 51], [48, 100]]","[148, 148]",0.8488988099263064,0.7420105916727537,0.22668405015760187,0.6722935570393198,290,0.6136277122192615,0.6139882795750156,0.6137931034482759,0.6137931034482759,"[[86, 59], [53, 92]]","[145, 145]",1.5445076279255878,0.6542687277051129,0.33835954157046444,0.5756148052967841,0.5760392829900839,0.5758620689655172,0.5758620689655173,"[[87, 58], [65, 80]]","[145, 145]",1.7254669674350194,0.6368133174791915,0.35244582679721104,0.6205272173582033,0.6208966601553194,0.6206896551724137,0.6206896551724138,"[[87, 58], [52, 93]]","[145, 145]",1.0172478361859707,0.6614982164090368,0.28476874744636005,0.5946212587580229,3e-05,host_augmentation,47747204,8,14,246.19483883600333,7486.0,75c7c95e1b3373fe6c939707ce831283d4ce2eac0e6fb611b3cc9be6557cc0d7
R0345,current_direct_and_host:branch_mmtm_hidden256_lr3e-05_seed3416_augment_linear_resample,current_direct_and_host,branch_mmtm_hidden256_lr3e-05_seed3416_augment_linear_resample,3416,,"{""arm"": ""linear_resample"", ""host"": ""mmtm_hidden256"", ""id"": ""mmtm_hidden256_plus_linear_resample""}",,augmentation,single_width,f481f420176235538743b19b04865d0f226413e7755ceec82fca091aed96a064,296,0.668903803131991,0.6689497716894977,0.6689189189189189,0.668918918918919,"[[98, 50], [48, 100]]","[148, 148]",0.9324178618684056,0.7006482834185537,0.26285539630720245,0.6513545347467609,0.6532091097308488,0.652027027027027,0.652027027027027,"[[103, 45], [58, 90]]","[148, 148]",1.1492943787468952,0.6917001460920379,0.28227460370562996,0.7059166124224879,0.7065431251429879,0.7060810810810811,0.706081081081081,"[[108, 40], [47, 101]]","[148, 148]",0.6758155158203725,0.7575785244704165,0.20770928093282298,0.660129168939376,290,0.5927935646627636,0.5933877200515243,0.5931034482758621,0.593103448275862,"[[82, 63], [55, 90]]","[145, 145]",1.1357389172983785,0.626397146254459,0.32058860321392446,0.5575896262395119,0.5591723078400308,0.5586206896551724,0.5586206896551724,"[[88, 57], [71, 74]]","[145, 145]",1.328483632179735,0.6113674197384067,0.3471283098493244,0.6095602340017395,0.6112389719984657,0.6103448275862069,0.6103448275862069,"[[95, 50], [63, 82]]","[145, 145]",0.8285865300269118,0.6409512485136741,0.2711762524564717,0.5751915954511377,3e-05,host_augmentation,47747204,0,8,137.48058970097918,7646.0,47a913b18a8f4ccf8ed7319308b34672b90805d0e2b23d67ea3d4a7a27da7422
R0346,current_direct_and_host:branch_mmtm_hidden256_lr3e-05_seed3417_augment_continue,current_direct_and_host,branch_mmtm_hidden256_lr3e-05_seed3417_augment_continue,3417,,"{""arm"": ""continue"", ""host"": ""mmtm_hidden256"", ""id"": ""mmtm_hidden256_plus_continue""}",,augmentation,single_width,df028c7d44d9604ce6c64ce649ccc513ff6dd01d78e57309f35589c1376401e8,296,0.6384763774584223,0.6385704498744005,0.6385135135135136,0.6385135135135135,"[[96, 52], [55, 93]]","[148, 148]",1.0895626288614289,0.6638056975894813,0.29553710871228117,0.641875542163174,0.6419178082191781,0.6418918918918919,0.6418918918918919,"[[94, 54], [52, 96]]","[148, 148]",1.7279395690703845,0.6468681519357194,0.3252650593357487,0.6384763774584223,0.6385704498744005,0.6385135135135136,0.6385135135135135,"[[93, 55], [52, 96]]","[148, 148]",0.803161644318559,0.6963568298027757,0.24084937779383492,0.6401759598107981,290,0.5963165221115752,0.5967772692601068,0.596551724137931,0.596551724137931,"[[83, 62], [55, 90]]","[145, 145]",1.0986853433296322,0.6321521997621878,0.31016687518577707,0.586128157556729,0.586272549859584,0.5862068965517242,0.5862068965517241,"[[83, 62], [58, 87]]","[145, 145]",1.806336365935988,0.6223305588585017,0.34847978158161536,0.5827536593776383,0.5827625570776256,0.5827586206896551,0.5827586206896552,"[[84, 61], [60, 85]]","[145, 145]",0.8250064614084274,0.6510344827586207,0.26629216491110247,0.5912223398341521,3e-05,host_augmentation,44601476,0,8,130.35519406502135,7496.0,c81e1b15eb83460fbd024b12b8c67d93efe08b002f9f1491a2aea9e945743eaf
R0347,current_direct_and_host:branch_mmtm_hidden256_lr3e-05_seed3417_augment_radon,current_direct_and_host,branch_mmtm_hidden256_lr3e-05_seed3417_augment_radon,3417,,"{""arm"": ""radon"", ""host"": ""mmtm_hidden256"", ""id"": ""mmtm_hidden256_plus_radon""}",,augmentation,single_width,02e2930c6da6f15c41d2bab39f7954c66c5003b8bf5e9cda92a5a2cc61b5a792,296,0.6820695644225057,0.6832691249312053,0.6824324324324325,0.6824324324324325,"[[96, 52], [42, 106]]","[148, 148]",1.2252034502462699,0.7119704163623082,0.2725401035291817,0.6247901606769674,0.6252802562342714,0.625,0.625,"[[89, 59], [52, 96]]","[148, 148]",2.0389950507523698,0.6459550766983199,0.3317254222084509,0.6413023596122188,0.6428308823529412,0.6418918918918919,0.6418918918918919,"[[89, 59], [47, 101]]","[148, 148]",0.9439634589318788,0.7121986851716581,0.24228589050444505,0.6534298625497366,290,0.6128909229595728,0.6148638916894714,0.6137931034482759,0.6137931034482759,"[[82, 63], [49, 96]]","[145, 145]",1.4010810355310195,0.6482282996432818,0.32976956303804256,0.5825153775683811,0.5829519450800915,0.5827586206896551,0.5827586206896552,"[[81, 64], [57, 88]]","[145, 145]",1.823148497526981,0.6440428061831154,0.3498461456642118,0.6068965517241379,0.6068965517241379,0.6068965517241379,0.6068965517241379,"[[88, 57], [57, 88]]","[145, 145]",0.991450305325775,0.660975029726516,0.2815715538371534,0.5977031502639769,3e-05,host_augmentation,47747204,4,10,178.37595842799055,7486.0,07593f26289904f9dbe7b88b4a554d0fadc573c023b87a5420ec6506cf64a5b0
R0348,current_direct_and_host:branch_mmtm_hidden256_lr3e-05_seed3417_augment_linear_resample,current_direct_and_host,branch_mmtm_hidden256_lr3e-05_seed3417_augment_linear_resample,3417,,"{""arm"": ""linear_resample"", ""host"": ""mmtm_hidden256"", ""id"": ""mmtm_hidden256_plus_linear_resample""}",,augmentation,single_width,1398d005b0585367eb70d5dfecef208ce89829abe64b8b82787ab6774e3262f8,296,0.6384763774584223,0.6385704498744005,0.6385135135135136,0.6385135135135135,"[[96, 52], [55, 93]]","[148, 148]",1.0895626288614289,0.6638056975894813,0.29553710871228117,0.641875542163174,0.6419178082191781,0.6418918918918919,0.6418918918918919,"[[94, 54], [52, 96]]","[148, 148]",1.7279395690703845,0.6468681519357194,0.3252650593357487,0.6384763774584223,0.6385704498744005,0.6385135135135136,0.6385135135135135,"[[93, 55], [52, 96]]","[148, 148]",0.803161644318559,0.6963568298027757,0.24084937779383492,0.6401759598107981,290,0.5963165221115752,0.5967772692601068,0.596551724137931,0.596551724137931,"[[83, 62], [55, 90]]","[145, 145]",1.0986853433296322,0.6321521997621878,0.31016687518577707,0.586128157556729,0.586272549859584,0.5862068965517242,0.5862068965517241,"[[83, 62], [58, 87]]","[145, 145]",1.806336365935988,0.6223305588585017,0.34847978158161536,0.5827536593776383,0.5827625570776256,0.5827586206896551,0.5827586206896552,"[[84, 61], [60, 85]]","[145, 145]",0.8250064614084274,0.6510344827586207,0.26629216491110247,0.5912223398341521,3e-05,host_augmentation,47747204,0,8,133.67394357800367,7646.0,50e1e34143dd707762a666383a159742aec37c8f31f57efa69d7527cec457739
R0349,current_direct_and_host:branch_mmtm_hidden256_lr3e-05_seed3418_augment_continue,current_direct_and_host,branch_mmtm_hidden256_lr3e-05_seed3418_augment_continue,3418,,"{""arm"": ""continue"", ""host"": ""mmtm_hidden256"", ""id"": ""mmtm_hidden256_plus_continue""}",,augmentation,single_width,b9ccedbfe350271022950d61476828eadb1b76d15021285738e9caa38b3db884,296,0.6587798892883638,0.6587910331918002,0.6587837837837838,0.6587837837837838,"[[98, 50], [51, 97]]","[148, 148]",1.1893489453349242,0.6984112490869248,0.27750285694601773,0.641875542163174,0.6419178082191781,0.6418918918918919,0.6418918918918919,"[[96, 52], [54, 94]]","[148, 148]",1.3959063887945375,0.6615686632578526,0.30768892077363064,0.6855200776832124,0.6865004811437474,0.6858108108108107,0.6858108108108109,"[[106, 42], [51, 97]]","[148, 148]",0.7716415718429044,0.7324689554419285,0.22256635090433152,0.650327715725769,290,0.5783276125095347,0.580056651783571,0.5793103448275863,0.5793103448275863,"[[91, 54], [68, 77]]","[145, 145]",1.3705381663907052,0.623115338882283,0.340555832733601,0.5823563717730513,0.5830786860198625,0.5827586206896551,0.5827586206896552,"[[89, 56], [65, 80]]","[145, 145]",1.436400595916103,0.6250653983353149,0.3391068735222335,0.5924055457620658,0.5937455102724964,0.5931034482758621,0.593103448275862,"[[92, 53], [65, 80]]","[145, 145]",0.8593090860232984,0.642282996432818,0.27610644175073373,0.580341992141293,3e-05,host_augmentation,44601476,0,8,132.75245660799555,7496.0,9494fcf1b1d5717468b6f1a025559b3018506e195a2e61cd5ba16c6ed81e7770
R0350,current_direct_and_host:branch_mmtm_hidden256_lr3e-05_seed3418_augment_radon,current_direct_and_host,branch_mmtm_hidden256_lr3e-05_seed3418_augment_radon,3418,,"{""arm"": ""radon"", ""host"": ""mmtm_hidden256"", ""id"": ""mmtm_hidden256_plus_radon""}",,augmentation,single_width,282cc951b213f6420cdd76ede78e0a248aadf19d8da669cfb104f18d53c7e1d6,296,0.6891891891891891,0.6891891891891891,0.6891891891891891,0.6891891891891891,"[[102, 46], [46, 102]]","[148, 148]",1.4913010673614986,0.7274013878743608,0.28126317293607145,0.6470372408732343,0.6514136904761905,0.6486486486486487,0.6486486486486487,"[[86, 62], [42, 106]]","[148, 148]",1.7377013628108096,0.6856738495252008,0.3047341090323475,0.6924798209861744,0.6927876045523105,0.6925675675675675,0.6925675675675675,"[[100, 48], [43, 105]]","[148, 148]",1.002016576560337,0.7376734842951059,0.230040997256086,0.6681132150312117,290,0.6137931034482759,0.6137931034482759,0.6137931034482759,0.6137931034482759,"[[89, 56], [56, 89]]","[145, 145]",1.5613698911479597,0.6831391200951249,0.3267820798569436,0.5685499708399291,0.5692322383498853,0.5689655172413792,0.5689655172413793,"[[78, 67], [58, 87]]","[145, 145]",1.8597362620355107,0.6352199762187871,0.36394378713189274,0.6240977036781582,0.6241910925009517,0.6241379310344828,0.6241379310344828,"[[89, 56], [53, 92]]","[145, 145]",1.0561042156883274,0.6696313912009513,0.2839531614716879,0.5911715371441024,3e-05,host_augmentation,47747204,7,13,224.52477217497653,7486.0,c05eceae8877edafd9d43f3a2b25541d05bdf98b99eaaef092c641d2d3ccaec1
R0351,current_direct_and_host:branch_mmtm_hidden256_lr3e-05_seed3418_augment_linear_resample,current_direct_and_host,branch_mmtm_hidden256_lr3e-05_seed3418_augment_linear_resample,3418,,"{""arm"": ""linear_resample"", ""host"": ""mmtm_hidden256"", ""id"": ""mmtm_hidden256_plus_linear_resample""}",,augmentation,single_width,dd050aede1303b6f5939a2038f10e1eec462266dff02aaf58b3169d22b7e04fe,296,0.6587798892883638,0.6587910331918002,0.6587837837837838,0.6587837837837838,"[[98, 50], [51, 97]]","[148, 148]",1.1893489453349242,0.6984112490869248,0.27750285694601773,0.641875542163174,0.6419178082191781,0.6418918918918919,0.6418918918918919,"[[96, 52], [54, 94]]","[148, 148]",1.3959063887945375,0.6615686632578526,0.30768892077363064,0.6855200776832124,0.6865004811437474,0.6858108108108107,0.6858108108108109,"[[106, 42], [51, 97]]","[148, 148]",0.7716415718429044,0.7324689554419285,0.22256635090433152,0.650327715725769,290,0.5783276125095347,0.580056651783571,0.5793103448275863,0.5793103448275863,"[[91, 54], [68, 77]]","[145, 145]",1.3705381663907052,0.623115338882283,0.340555832733601,0.5823563717730513,0.5830786860198625,0.5827586206896551,0.5827586206896552,"[[89, 56], [65, 80]]","[145, 145]",1.436400595916103,0.6250653983353149,0.3391068735222335,0.5924055457620658,0.5937455102724964,0.5931034482758621,0.593103448275862,"[[92, 53], [65, 80]]","[145, 145]",0.8593090860232984,0.642282996432818,0.27610644175073373,0.580341992141293,3e-05,host_augmentation,47747204,0,8,135.75368372900994,7646.0,ed6002fb551069930b5deeffbc9bf39eb6e8a933abbe54fa8017d8ae66b0e555
R0352,current_direct_and_host:branch_mmtm_hidden256_lr6e-05_seed3416_augment_continue,current_direct_and_host,branch_mmtm_hidden256_lr6e-05_seed3416_augment_continue,3416,,"{""arm"": ""continue"", ""host"": ""mmtm_hidden256"", ""id"": ""mmtm_hidden256_plus_continue""}",,augmentation,single_width,f423fb0cc5c847a4a8e60e6a334d23a154f676ad688ae40532ddf70ff1028e61,296,0.668903803131991,0.6689497716894977,0.6689189189189189,0.668918918918919,"[[98, 50], [48, 100]]","[148, 148]",0.9324178618684056,0.7006482834185537,0.26285539630720245,0.6513545347467609,0.6532091097308488,0.652027027027027,0.652027027027027,"[[103, 45], [58, 90]]","[148, 148]",1.1492943787468952,0.6917001460920379,0.28227460370562996,0.7059166124224879,0.7065431251429879,0.7060810810810811,0.706081081081081,"[[108, 40], [47, 101]]","[148, 148]",0.6758155158203725,0.7575785244704165,0.20770928093282298,0.660129168939376,290,0.5927935646627636,0.5933877200515243,0.5931034482758621,0.593103448275862,"[[82, 63], [55, 90]]","[145, 145]",1.1357389172983785,0.626397146254459,0.32058860321392446,0.5575896262395119,0.5591723078400308,0.5586206896551724,0.5586206896551724,"[[88, 57], [71, 74]]","[145, 145]",1.328483632179735,0.6113674197384067,0.3471283098493244,0.6095602340017395,0.6112389719984657,0.6103448275862069,0.6103448275862069,"[[95, 50], [63, 82]]","[145, 145]",0.8285865300269118,0.6409512485136741,0.2711762524564717,0.5751915954511377,6e-05,host_augmentation,44601476,0,8,133.0750854839862,7496.0,585521a723782a9b441595ecb60a30b5e04293c3dec5f2c7ba66fc77e626f0ab
R0353,current_direct_and_host:branch_mmtm_hidden256_lr6e-05_seed3416_augment_radon,current_direct_and_host,branch_mmtm_hidden256_lr6e-05_seed3416_augment_radon,3416,,"{""arm"": ""radon"", ""host"": ""mmtm_hidden256"", ""id"": ""mmtm_hidden256_plus_radon""}",,augmentation,single_width,58a6691dc4a503725851f58aa12a9e4841cb200e6b9cbd29be61969cb6dacf44,296,0.7110935041969525,0.7181052631578948,0.7128378378378378,0.7128378378378378,"[[117, 31], [54, 94]]","[148, 148]",1.1712816547583385,0.7514152666179693,0.24744511778249909,0.6886775196634352,0.6904411764705882,0.6891891891891893,0.6891891891891891,"[[108, 40], [52, 96]]","[148, 148]",1.3380472296183512,0.7435856464572681,0.25607480200366306,0.7325923130581953,0.734920634920635,0.7331081081081081,0.7331081081081081,"[[115, 33], [46, 102]]","[148, 148]",0.9800789681738411,0.7638330898466034,0.22229614813088533,0.6998855119301939,290,0.6099691736392958,0.6107715813598167,0.6103448275862069,0.6103448275862069,"[[93, 52], [61, 84]]","[145, 145]",1.3618820796330287,0.6768608799048752,0.3195196946858377,0.6217587440619354,0.6273419203747073,0.6241379310344828,0.6241379310344828,"[[102, 43], [66, 79]]","[145, 145]",1.4866360139570873,0.6773365041617123,0.3089760365354363,0.6282719377059,0.6350490196078431,0.6310344827586207,0.6310344827586207,"[[104, 41], [66, 79]]","[145, 145]",1.0979342369334264,0.6888941736028537,0.2836495348756078,0.6158639588506156,6e-05,host_augmentation,47747204,7,13,223.85888195500593,7486.0,8d9551dea8df61ef86ea0ac8c651334214cd2cf250ee8def94303e7e79063b42
R0354,current_direct_and_host:branch_mmtm_hidden256_lr6e-05_seed3416_augment_linear_resample,current_direct_and_host,branch_mmtm_hidden256_lr6e-05_seed3416_augment_linear_resample,3416,,"{""arm"": ""linear_resample"", ""host"": ""mmtm_hidden256"", ""id"": ""mmtm_hidden256_plus_linear_resample""}",,augmentation,single_width,24f7c89fc99d5cc1d8393b17a770d251af2715827530f6de418a384a3accbe38,296,0.668903803131991,0.6689497716894977,0.6689189189189189,0.668918918918919,"[[98, 50], [48, 100]]","[148, 148]",0.9324178618684056,0.7006482834185537,0.26285539630720245,0.6513545347467609,0.6532091097308488,0.652027027027027,0.652027027027027,"[[103, 45], [58, 90]]","[148, 148]",1.1492943787468952,0.6917001460920379,0.28227460370562996,0.7059166124224879,0.7065431251429879,0.7060810810810811,0.706081081081081,"[[108, 40], [47, 101]]","[148, 148]",0.6758155158203725,0.7575785244704165,0.20770928093282298,0.660129168939376,290,0.5927935646627636,0.5933877200515243,0.5931034482758621,0.593103448275862,"[[82, 63], [55, 90]]","[145, 145]",1.1357389172983785,0.626397146254459,0.32058860321392446,0.5575896262395119,0.5591723078400308,0.5586206896551724,0.5586206896551724,"[[88, 57], [71, 74]]","[145, 145]",1.328483632179735,0.6113674197384067,0.3471283098493244,0.6095602340017395,0.6112389719984657,0.6103448275862069,0.6103448275862069,"[[95, 50], [63, 82]]","[145, 145]",0.8285865300269118,0.6409512485136741,0.2711762524564717,0.5751915954511377,6e-05,host_augmentation,47747204,0,8,137.04273334200843,7646.0,eebf17401125a5fd6c4aed445b0aa13304aa08cf651cc436b58a715ff36687ed
