model_view_id,checkpoint_sha256,split,condition,metric,paired_minus_perturbed_pp
df5a0ace93a10e050c6928c7402597a664a570f2f39f07f7257cbb28d2d5a57a,2ed360db75a5eda1fb2a305acf8f09f12d8e26aa836535011ba6490bfc18b1c9,test,shuffle_both,oct,3.1227411373628833
df5a0ace93a10e050c6928c7402597a664a570f2f39f07f7257cbb28d2d5a57a,2ed360db75a5eda1fb2a305acf8f09f12d8e26aa836535011ba6490bfc18b1c9,test,shuffle_both,mean,2.2241595526835245
ebf9a1d571fae5f98159b8e3d42c9b1980ce3ae4f9e333bfb33d911b38341d2e,91f9c170dbe47c58143bf5e7c71e7e67e8ed906e359ae731fd53d6e435e19bfe,development,disable_oct_to_cfp,cfp,10.626332403418548
ebf9a1d571fae5f98159b8e3d42c9b1980ce3ae4f9e333bfb33d911b38341d2e,91f9c170dbe47c58143bf5e7c71e7e67e8ed906e359ae731fd53d6e435e19bfe,development,disable_oct_to_cfp,oct,0.0
ebf9a1d571fae5f98159b8e3d42c9b1980ce3ae4f9e333bfb33d911b38341d2e,91f9c170dbe47c58143bf5e7c71e7e67e8ed906e359ae731fd53d6e435e19bfe,development,disable_oct_to_cfp,mean,5.313166201709274
ebf9a1d571fae5f98159b8e3d42c9b1980ce3ae4f9e333bfb33d911b38341d2e,91f9c170dbe47c58143bf5e7c71e7e67e8ed906e359ae731fd53d6e435e19bfe,development,disable_cfp_to_oct,cfp,0.0
ebf9a1d571fae5f98159b8e3d42c9b1980ce3ae4f9e333bfb33d911b38341d2e,91f9c170dbe47c58143bf5e7c71e7e67e8ed906e359ae731fd53d6e435e19bfe,development,disable_cfp_to_oct,oct,34.08548890111906
ebf9a1d571fae5f98159b8e3d42c9b1980ce3ae4f9e333bfb33d911b38341d2e,91f9c170dbe47c58143bf5e7c71e7e67e8ed906e359ae731fd53d6e435e19bfe,development,disable_cfp_to_oct,mean,17.042744450559532
ebf9a1d571fae5f98159b8e3d42c9b1980ce3ae4f9e333bfb33d911b38341d2e,91f9c170dbe47c58143bf5e7c71e7e67e8ed906e359ae731fd53d6e435e19bfe,development,disable_both,cfp,10.626332403418548
ebf9a1d571fae5f98159b8e3d42c9b1980ce3ae4f9e333bfb33d911b38341d2e,91f9c170dbe47c58143bf5e7c71e7e67e8ed906e359ae731fd53d6e435e19bfe,development,disable_both,oct,34.08548890111906
ebf9a1d571fae5f98159b8e3d42c9b1980ce3ae4f9e333bfb33d911b38341d2e,91f9c170dbe47c58143bf5e7c71e7e67e8ed906e359ae731fd53d6e435e19bfe,development,disable_both,mean,22.355910652268808
ebf9a1d571fae5f98159b8e3d42c9b1980ce3ae4f9e333bfb33d911b38341d2e,91f9c170dbe47c58143bf5e7c71e7e67e8ed906e359ae731fd53d6e435e19bfe,development,shuffle_oct_to_cfp,cfp,2.994727135093944
ebf9a1d571fae5f98159b8e3d42c9b1980ce3ae4f9e333bfb33d911b38341d2e,91f9c170dbe47c58143bf5e7c71e7e67e8ed906e359ae731fd53d6e435e19bfe,development,shuffle_oct_to_cfp,oct,0.0
ebf9a1d571fae5f98159b8e3d42c9b1980ce3ae4f9e333bfb33d911b38341d2e,91f9c170dbe47c58143bf5e7c71e7e67e8ed906e359ae731fd53d6e435e19bfe,development,shuffle_oct_to_cfp,mean,1.497363567546972
ebf9a1d571fae5f98159b8e3d42c9b1980ce3ae4f9e333bfb33d911b38341d2e,91f9c170dbe47c58143bf5e7c71e7e67e8ed906e359ae731fd53d6e435e19bfe,development,shuffle_cfp_to_oct,cfp,0.0
ebf9a1d571fae5f98159b8e3d42c9b1980ce3ae4f9e333bfb33d911b38341d2e,91f9c170dbe47c58143bf5e7c71e7e67e8ed906e359ae731fd53d6e435e19bfe,development,shuffle_cfp_to_oct,oct,15.02199843658294
ebf9a1d571fae5f98159b8e3d42c9b1980ce3ae4f9e333bfb33d911b38341d2e,91f9c170dbe47c58143bf5e7c71e7e67e8ed906e359ae731fd53d6e435e19bfe,development,shuffle_cfp_to_oct,mean,7.51099921829147
ebf9a1d571fae5f98159b8e3d42c9b1980ce3ae4f9e333bfb33d911b38341d2e,91f9c170dbe47c58143bf5e7c71e7e67e8ed906e359ae731fd53d6e435e19bfe,development,shuffle_both,cfp,2.994727135093944
ebf9a1d571fae5f98159b8e3d42c9b1980ce3ae4f9e333bfb33d911b38341d2e,91f9c170dbe47c58143bf5e7c71e7e67e8ed906e359ae731fd53d6e435e19bfe,development,shuffle_both,oct,15.02199843658294
ebf9a1d571fae5f98159b8e3d42c9b1980ce3ae4f9e333bfb33d911b38341d2e,91f9c170dbe47c58143bf5e7c71e7e67e8ed906e359ae731fd53d6e435e19bfe,development,shuffle_both,mean,9.008362785838441
ebf9a1d571fae5f98159b8e3d42c9b1980ce3ae4f9e333bfb33d911b38341d2e,91f9c170dbe47c58143bf5e7c71e7e67e8ed906e359ae731fd53d6e435e19bfe,test,disable_oct_to_cfp,cfp,5.346299891159168
ebf9a1d571fae5f98159b8e3d42c9b1980ce3ae4f9e333bfb33d911b38341d2e,91f9c170dbe47c58143bf5e7c71e7e67e8ed906e359ae731fd53d6e435e19bfe,test,disable_oct_to_cfp,oct,0.0
ebf9a1d571fae5f98159b8e3d42c9b1980ce3ae4f9e333bfb33d911b38341d2e,91f9c170dbe47c58143bf5e7c71e7e67e8ed906e359ae731fd53d6e435e19bfe,test,disable_oct_to_cfp,mean,2.6731499455795893
ebf9a1d571fae5f98159b8e3d42c9b1980ce3ae4f9e333bfb33d911b38341d2e,91f9c170dbe47c58143bf5e7c71e7e67e8ed906e359ae731fd53d6e435e19bfe,test,disable_cfp_to_oct,cfp,0.0
ebf9a1d571fae5f98159b8e3d42c9b1980ce3ae4f9e333bfb33d911b38341d2e,91f9c170dbe47c58143bf5e7c71e7e67e8ed906e359ae731fd53d6e435e19bfe,test,disable_cfp_to_oct,oct,25.852774199704214
ebf9a1d571fae5f98159b8e3d42c9b1980ce3ae4f9e333bfb33d911b38341d2e,91f9c170dbe47c58143bf5e7c71e7e67e8ed906e359ae731fd53d6e435e19bfe,test,disable_cfp_to_oct,mean,12.92638709985211
ebf9a1d571fae5f98159b8e3d42c9b1980ce3ae4f9e333bfb33d911b38341d2e,91f9c170dbe47c58143bf5e7c71e7e67e8ed906e359ae731fd53d6e435e19bfe,test,disable_both,cfp,5.346299891159168
ebf9a1d571fae5f98159b8e3d42c9b1980ce3ae4f9e333bfb33d911b38341d2e,91f9c170dbe47c58143bf5e7c71e7e67e8ed906e359ae731fd53d6e435e19bfe,test,disable_both,oct,25.852774199704214
ebf9a1d571fae5f98159b8e3d42c9b1980ce3ae4f9e333bfb33d911b38341d2e,91f9c170dbe47c58143bf5e7c71e7e67e8ed906e359ae731fd53d6e435e19bfe,test,disable_both,mean,15.599537045431688
ebf9a1d571fae5f98159b8e3d42c9b1980ce3ae4f9e333bfb33d911b38341d2e,91f9c170dbe47c58143bf5e7c71e7e67e8ed906e359ae731fd53d6e435e19bfe,test,shuffle_oct_to_cfp,cfp,1.3598735332385536
ebf9a1d571fae5f98159b8e3d42c9b1980ce3ae4f9e333bfb33d911b38341d2e,91f9c170dbe47c58143bf5e7c71e7e67e8ed906e359ae731fd53d6e435e19bfe,test,shuffle_oct_to_cfp,oct,0.0
ebf9a1d571fae5f98159b8e3d42c9b1980ce3ae4f9e333bfb33d911b38341d2e,91f9c170dbe47c58143bf5e7c71e7e67e8ed906e359ae731fd53d6e435e19bfe,test,shuffle_oct_to_cfp,mean,0.6799367666192824
ebf9a1d571fae5f98159b8e3d42c9b1980ce3ae4f9e333bfb33d911b38341d2e,91f9c170dbe47c58143bf5e7c71e7e67e8ed906e359ae731fd53d6e435e19bfe,test,shuffle_cfp_to_oct,cfp,0.0
ebf9a1d571fae5f98159b8e3d42c9b1980ce3ae4f9e333bfb33d911b38341d2e,91f9c170dbe47c58143bf5e7c71e7e67e8ed906e359ae731fd53d6e435e19bfe,test,shuffle_cfp_to_oct,oct,6.983894574092586
ebf9a1d571fae5f98159b8e3d42c9b1980ce3ae4f9e333bfb33d911b38341d2e,91f9c170dbe47c58143bf5e7c71e7e67e8ed906e359ae731fd53d6e435e19bfe,test,shuffle_cfp_to_oct,mean,3.491947287046293
ebf9a1d571fae5f98159b8e3d42c9b1980ce3ae4f9e333bfb33d911b38341d2e,91f9c170dbe47c58143bf5e7c71e7e67e8ed906e359ae731fd53d6e435e19bfe,test,shuffle_both,cfp,1.3598735332385536
ebf9a1d571fae5f98159b8e3d42c9b1980ce3ae4f9e333bfb33d911b38341d2e,91f9c170dbe47c58143bf5e7c71e7e67e8ed906e359ae731fd53d6e435e19bfe,test,shuffle_both,oct,6.983894574092586
ebf9a1d571fae5f98159b8e3d42c9b1980ce3ae4f9e333bfb33d911b38341d2e,91f9c170dbe47c58143bf5e7c71e7e67e8ed906e359ae731fd53d6e435e19bfe,test,shuffle_both,mean,4.1718840536655755
d4108b60a91ce7ae61076e5b603fc3a4dc3c3ac6e9c14f99cc05ae29195f0ab1,3ddca0caf0dc1602658a9ce8af6b4606f5bb0f30e7e1f2841f256247c013c3a4,development,disable_oct_to_cfp,cfp,16.529375593565465
d4108b60a91ce7ae61076e5b603fc3a4dc3c3ac6e9c14f99cc05ae29195f0ab1,3ddca0caf0dc1602658a9ce8af6b4606f5bb0f30e7e1f2841f256247c013c3a4,development,disable_oct_to_cfp,oct,0.0
d4108b60a91ce7ae61076e5b603fc3a4dc3c3ac6e9c14f99cc05ae29195f0ab1,3ddca0caf0dc1602658a9ce8af6b4606f5bb0f30e7e1f2841f256247c013c3a4,development,disable_oct_to_cfp,mean,8.264687796782733
d4108b60a91ce7ae61076e5b603fc3a4dc3c3ac6e9c14f99cc05ae29195f0ab1,3ddca0caf0dc1602658a9ce8af6b4606f5bb0f30e7e1f2841f256247c013c3a4,development,disable_cfp_to_oct,cfp,0.0
d4108b60a91ce7ae61076e5b603fc3a4dc3c3ac6e9c14f99cc05ae29195f0ab1,3ddca0caf0dc1602658a9ce8af6b4606f5bb0f30e7e1f2841f256247c013c3a4,development,disable_cfp_to_oct,oct,9.090079594864697
d4108b60a91ce7ae61076e5b603fc3a4dc3c3ac6e9c14f99cc05ae29195f0ab1,3ddca0caf0dc1602658a9ce8af6b4606f5bb0f30e7e1f2841f256247c013c3a4,development,disable_cfp_to_oct,mean,4.545039797432349
d4108b60a91ce7ae61076e5b603fc3a4dc3c3ac6e9c14f99cc05ae29195f0ab1,3ddca0caf0dc1602658a9ce8af6b4606f5bb0f30e7e1f2841f256247c013c3a4,development,disable_both,cfp,16.529375593565465
d4108b60a91ce7ae61076e5b603fc3a4dc3c3ac6e9c14f99cc05ae29195f0ab1,3ddca0caf0dc1602658a9ce8af6b4606f5bb0f30e7e1f2841f256247c013c3a4,development,disable_both,oct,9.090079594864697
d4108b60a91ce7ae61076e5b603fc3a4dc3c3ac6e9c14f99cc05ae29195f0ab1,3ddca0caf0dc1602658a9ce8af6b4606f5bb0f30e7e1f2841f256247c013c3a4,development,disable_both,mean,12.809727594215081
d4108b60a91ce7ae61076e5b603fc3a4dc3c3ac6e9c14f99cc05ae29195f0ab1,3ddca0caf0dc1602658a9ce8af6b4606f5bb0f30e7e1f2841f256247c013c3a4,development,shuffle_oct_to_cfp,cfp,4.082667024115461
d4108b60a91ce7ae61076e5b603fc3a4dc3c3ac6e9c14f99cc05ae29195f0ab1,3ddca0caf0dc1602658a9ce8af6b4606f5bb0f30e7e1f2841f256247c013c3a4,development,shuffle_oct_to_cfp,oct,0.0
d4108b60a91ce7ae61076e5b603fc3a4dc3c3ac6e9c14f99cc05ae29195f0ab1,3ddca0caf0dc1602658a9ce8af6b4606f5bb0f30e7e1f2841f256247c013c3a4,development,shuffle_oct_to_cfp,mean,2.0413335120577303
d4108b60a91ce7ae61076e5b603fc3a4dc3c3ac6e9c14f99cc05ae29195f0ab1,3ddca0caf0dc1602658a9ce8af6b4606f5bb0f30e7e1f2841f256247c013c3a4,development,shuffle_cfp_to_oct,cfp,0.0
d4108b60a91ce7ae61076e5b603fc3a4dc3c3ac6e9c14f99cc05ae29195f0ab1,3ddca0caf0dc1602658a9ce8af6b4606f5bb0f30e7e1f2841f256247c013c3a4,development,shuffle_cfp_to_oct,oct,12.017492357634286
d4108b60a91ce7ae61076e5b603fc3a4dc3c3ac6e9c14f99cc05ae29195f0ab1,3ddca0caf0dc1602658a9ce8af6b4606f5bb0f30e7e1f2841f256247c013c3a4,development,shuffle_cfp_to_oct,mean,6.0087461788171375
d4108b60a91ce7ae61076e5b603fc3a4dc3c3ac6e9c14f99cc05ae29195f0ab1,3ddca0caf0dc1602658a9ce8af6b4606f5bb0f30e7e1f2841f256247c013c3a4,development,shuffle_both,cfp,4.082667024115461
d4108b60a91ce7ae61076e5b603fc3a4dc3c3ac6e9c14f99cc05ae29195f0ab1,3ddca0caf0dc1602658a9ce8af6b4606f5bb0f30e7e1f2841f256247c013c3a4,development,shuffle_both,oct,12.017492357634286
d4108b60a91ce7ae61076e5b603fc3a4dc3c3ac6e9c14f99cc05ae29195f0ab1,3ddca0caf0dc1602658a9ce8af6b4606f5bb0f30e7e1f2841f256247c013c3a4,development,shuffle_both,mean,8.050079690874867
d4108b60a91ce7ae61076e5b603fc3a4dc3c3ac6e9c14f99cc05ae29195f0ab1,3ddca0caf0dc1602658a9ce8af6b4606f5bb0f30e7e1f2841f256247c013c3a4,test,disable_oct_to_cfp,cfp,9.968623159630152
d4108b60a91ce7ae61076e5b603fc3a4dc3c3ac6e9c14f99cc05ae29195f0ab1,3ddca0caf0dc1602658a9ce8af6b4606f5bb0f30e7e1f2841f256247c013c3a4,test,disable_oct_to_cfp,oct,0.0
d4108b60a91ce7ae61076e5b603fc3a4dc3c3ac6e9c14f99cc05ae29195f0ab1,3ddca0caf0dc1602658a9ce8af6b4606f5bb0f30e7e1f2841f256247c013c3a4,test,disable_oct_to_cfp,mean,4.984311579815071
d4108b60a91ce7ae61076e5b603fc3a4dc3c3ac6e9c14f99cc05ae29195f0ab1,3ddca0caf0dc1602658a9ce8af6b4606f5bb0f30e7e1f2841f256247c013c3a4,test,disable_cfp_to_oct,cfp,0.0
d4108b60a91ce7ae61076e5b603fc3a4dc3c3ac6e9c14f99cc05ae29195f0ab1,3ddca0caf0dc1602658a9ce8af6b4606f5bb0f30e7e1f2841f256247c013c3a4,test,disable_cfp_to_oct,oct,5.9385483443376685
d4108b60a91ce7ae61076e5b603fc3a4dc3c3ac6e9c14f99cc05ae29195f0ab1,3ddca0caf0dc1602658a9ce8af6b4606f5bb0f30e7e1f2841f256247c013c3a4,test,disable_cfp_to_oct,mean,2.9692741721688343
d4108b60a91ce7ae61076e5b603fc3a4dc3c3ac6e9c14f99cc05ae29195f0ab1,3ddca0caf0dc1602658a9ce8af6b4606f5bb0f30e7e1f2841f256247c013c3a4,test,disable_both,cfp,9.968623159630152
d4108b60a91ce7ae61076e5b603fc3a4dc3c3ac6e9c14f99cc05ae29195f0ab1,3ddca0caf0dc1602658a9ce8af6b4606f5bb0f30e7e1f2841f256247c013c3a4,test,disable_both,oct,5.9385483443376685
d4108b60a91ce7ae61076e5b603fc3a4dc3c3ac6e9c14f99cc05ae29195f0ab1,3ddca0caf0dc1602658a9ce8af6b4606f5bb0f30e7e1f2841f256247c013c3a4,test,disable_both,mean,7.953585751983905
d4108b60a91ce7ae61076e5b603fc3a4dc3c3ac6e9c14f99cc05ae29195f0ab1,3ddca0caf0dc1602658a9ce8af6b4606f5bb0f30e7e1f2841f256247c013c3a4,test,shuffle_oct_to_cfp,cfp,1.9413822881858667
d4108b60a91ce7ae61076e5b603fc3a4dc3c3ac6e9c14f99cc05ae29195f0ab1,3ddca0caf0dc1602658a9ce8af6b4606f5bb0f30e7e1f2841f256247c013c3a4,test,shuffle_oct_to_cfp,oct,0.0
d4108b60a91ce7ae61076e5b603fc3a4dc3c3ac6e9c14f99cc05ae29195f0ab1,3ddca0caf0dc1602658a9ce8af6b4606f5bb0f30e7e1f2841f256247c013c3a4,test,shuffle_oct_to_cfp,mean,0.9706911440929389
d4108b60a91ce7ae61076e5b603fc3a4dc3c3ac6e9c14f99cc05ae29195f0ab1,3ddca0caf0dc1602658a9ce8af6b4606f5bb0f30e7e1f2841f256247c013c3a4,test,shuffle_cfp_to_oct,cfp,0.0
d4108b60a91ce7ae61076e5b603fc3a4dc3c3ac6e9c14f99cc05ae29195f0ab1,3ddca0caf0dc1602658a9ce8af6b4606f5bb0f30e7e1f2841f256247c013c3a4,test,shuffle_cfp_to_oct,oct,7.237067051683055
d4108b60a91ce7ae61076e5b603fc3a4dc3c3ac6e9c14f99cc05ae29195f0ab1,3ddca0caf0dc1602658a9ce8af6b4606f5bb0f30e7e1f2841f256247c013c3a4,test,shuffle_cfp_to_oct,mean,3.6185335258415274
d4108b60a91ce7ae61076e5b603fc3a4dc3c3ac6e9c14f99cc05ae29195f0ab1,3ddca0caf0dc1602658a9ce8af6b4606f5bb0f30e7e1f2841f256247c013c3a4,test,shuffle_both,cfp,1.9413822881858667
d4108b60a91ce7ae61076e5b603fc3a4dc3c3ac6e9c14f99cc05ae29195f0ab1,3ddca0caf0dc1602658a9ce8af6b4606f5bb0f30e7e1f2841f256247c013c3a4,test,shuffle_both,oct,7.237067051683055
d4108b60a91ce7ae61076e5b603fc3a4dc3c3ac6e9c14f99cc05ae29195f0ab1,3ddca0caf0dc1602658a9ce8af6b4606f5bb0f30e7e1f2841f256247c013c3a4,test,shuffle_both,mean,4.589224669934467
6c4a8ed8bc7aa48acc49265ab97c25d9580c4edcf1cbddf769368b2473949684,f351726da0cedea6ac27d54dde2add4a300a7169dd8a27a9dbb89ed38467cb5d,development,disable_oct_to_cfp,cfp,5.035949637776049
6c4a8ed8bc7aa48acc49265ab97c25d9580c4edcf1cbddf769368b2473949684,f351726da0cedea6ac27d54dde2add4a300a7169dd8a27a9dbb89ed38467cb5d,development,disable_oct_to_cfp,oct,0.0
6c4a8ed8bc7aa48acc49265ab97c25d9580c4edcf1cbddf769368b2473949684,f351726da0cedea6ac27d54dde2add4a300a7169dd8a27a9dbb89ed38467cb5d,development,disable_oct_to_cfp,mean,2.5179748188880247
6c4a8ed8bc7aa48acc49265ab97c25d9580c4edcf1cbddf769368b2473949684,f351726da0cedea6ac27d54dde2add4a300a7169dd8a27a9dbb89ed38467cb5d,development,disable_cfp_to_oct,cfp,0.0
6c4a8ed8bc7aa48acc49265ab97c25d9580c4edcf1cbddf769368b2473949684,f351726da0cedea6ac27d54dde2add4a300a7169dd8a27a9dbb89ed38467cb5d,development,disable_cfp_to_oct,oct,33.48432852894075
6c4a8ed8bc7aa48acc49265ab97c25d9580c4edcf1cbddf769368b2473949684,f351726da0cedea6ac27d54dde2add4a300a7169dd8a27a9dbb89ed38467cb5d,development,disable_cfp_to_oct,mean,16.74216426447037
6c4a8ed8bc7aa48acc49265ab97c25d9580c4edcf1cbddf769368b2473949684,f351726da0cedea6ac27d54dde2add4a300a7169dd8a27a9dbb89ed38467cb5d,development,disable_both,cfp,5.035949637776049
6c4a8ed8bc7aa48acc49265ab97c25d9580c4edcf1cbddf769368b2473949684,f351726da0cedea6ac27d54dde2add4a300a7169dd8a27a9dbb89ed38467cb5d,development,disable_both,oct,33.48432852894075
6c4a8ed8bc7aa48acc49265ab97c25d9580c4edcf1cbddf769368b2473949684,f351726da0cedea6ac27d54dde2add4a300a7169dd8a27a9dbb89ed38467cb5d,development,disable_both,mean,19.260139083358396
6c4a8ed8bc7aa48acc49265ab97c25d9580c4edcf1cbddf769368b2473949684,f351726da0cedea6ac27d54dde2add4a300a7169dd8a27a9dbb89ed38467cb5d,development,shuffle_oct_to_cfp,cfp,3.6930024833357944
6c4a8ed8bc7aa48acc49265ab97c25d9580c4edcf1cbddf769368b2473949684,f351726da0cedea6ac27d54dde2add4a300a7169dd8a27a9dbb89ed38467cb5d,development,shuffle_oct_to_cfp,oct,0.0
6c4a8ed8bc7aa48acc49265ab97c25d9580c4edcf1cbddf769368b2473949684,f351726da0cedea6ac27d54dde2add4a300a7169dd8a27a9dbb89ed38467cb5d,development,shuffle_oct_to_cfp,mean,1.8465012416678972
6c4a8ed8bc7aa48acc49265ab97c25d9580c4edcf1cbddf769368b2473949684,f351726da0cedea6ac27d54dde2add4a300a7169dd8a27a9dbb89ed38467cb5d,development,shuffle_cfp_to_oct,cfp,0.0
6c4a8ed8bc7aa48acc49265ab97c25d9580c4edcf1cbddf769368b2473949684,f351726da0cedea6ac27d54dde2add4a300a7169dd8a27a9dbb89ed38467cb5d,development,shuffle_cfp_to_oct,oct,14.327842908476008
6c4a8ed8bc7aa48acc49265ab97c25d9580c4edcf1cbddf769368b2473949684,f351726da0cedea6ac27d54dde2add4a300a7169dd8a27a9dbb89ed38467cb5d,development,shuffle_cfp_to_oct,mean,7.1639214542379985
6c4a8ed8bc7aa48acc49265ab97c25d9580c4edcf1cbddf769368b2473949684,f351726da0cedea6ac27d54dde2add4a300a7169dd8a27a9dbb89ed38467cb5d,development,shuffle_both,cfp,3.6930024833357944
6c4a8ed8bc7aa48acc49265ab97c25d9580c4edcf1cbddf769368b2473949684,f351726da0cedea6ac27d54dde2add4a300a7169dd8a27a9dbb89ed38467cb5d,development,shuffle_both,oct,14.327842908476008
6c4a8ed8bc7aa48acc49265ab97c25d9580c4edcf1cbddf769368b2473949684,f351726da0cedea6ac27d54dde2add4a300a7169dd8a27a9dbb89ed38467cb5d,development,shuffle_both,mean,9.010422695905895
6c4a8ed8bc7aa48acc49265ab97c25d9580c4edcf1cbddf769368b2473949684,f351726da0cedea6ac27d54dde2add4a300a7169dd8a27a9dbb89ed38467cb5d,test,disable_oct_to_cfp,cfp,-2.999639599411763
6c4a8ed8bc7aa48acc49265ab97c25d9580c4edcf1cbddf769368b2473949684,f351726da0cedea6ac27d54dde2add4a300a7169dd8a27a9dbb89ed38467cb5d,test,disable_oct_to_cfp,oct,0.0
6c4a8ed8bc7aa48acc49265ab97c25d9580c4edcf1cbddf769368b2473949684,f351726da0cedea6ac27d54dde2add4a300a7169dd8a27a9dbb89ed38467cb5d,test,disable_oct_to_cfp,mean,-1.4998197997058815
6c4a8ed8bc7aa48acc49265ab97c25d9580c4edcf1cbddf769368b2473949684,f351726da0cedea6ac27d54dde2add4a300a7169dd8a27a9dbb89ed38467cb5d,test,disable_cfp_to_oct,cfp,0.0
6c4a8ed8bc7aa48acc49265ab97c25d9580c4edcf1cbddf769368b2473949684,f351726da0cedea6ac27d54dde2add4a300a7169dd8a27a9dbb89ed38467cb5d,test,disable_cfp_to_oct,oct,26.282943937284024
6c4a8ed8bc7aa48acc49265ab97c25d9580c4edcf1cbddf769368b2473949684,f351726da0cedea6ac27d54dde2add4a300a7169dd8a27a9dbb89ed38467cb5d,test,disable_cfp_to_oct,mean,13.141471968642016
6c4a8ed8bc7aa48acc49265ab97c25d9580c4edcf1cbddf769368b2473949684,f351726da0cedea6ac27d54dde2add4a300a7169dd8a27a9dbb89ed38467cb5d,test,disable_both,cfp,-2.999639599411763
6c4a8ed8bc7aa48acc49265ab97c25d9580c4edcf1cbddf769368b2473949684,f351726da0cedea6ac27d54dde2add4a300a7169dd8a27a9dbb89ed38467cb5d,test,disable_both,oct,26.282943937284024
6c4a8ed8bc7aa48acc49265ab97c25d9580c4edcf1cbddf769368b2473949684,f351726da0cedea6ac27d54dde2add4a300a7169dd8a27a9dbb89ed38467cb5d,test,disable_both,mean,11.641652168936133
6c4a8ed8bc7aa48acc49265ab97c25d9580c4edcf1cbddf769368b2473949684,f351726da0cedea6ac27d54dde2add4a300a7169dd8a27a9dbb89ed38467cb5d,test,shuffle_oct_to_cfp,cfp,1.2687454462888215
6c4a8ed8bc7aa48acc49265ab97c25d9580c4edcf1cbddf769368b2473949684,f351726da0cedea6ac27d54dde2add4a300a7169dd8a27a9dbb89ed38467cb5d,test,shuffle_oct_to_cfp,oct,0.0
6c4a8ed8bc7aa48acc49265ab97c25d9580c4edcf1cbddf769368b2473949684,f351726da0cedea6ac27d54dde2add4a300a7169dd8a27a9dbb89ed38467cb5d,test,shuffle_oct_to_cfp,mean,0.6343727231444052
6c4a8ed8bc7aa48acc49265ab97c25d9580c4edcf1cbddf769368b2473949684,f351726da0cedea6ac27d54dde2add4a300a7169dd8a27a9dbb89ed38467cb5d,test,shuffle_cfp_to_oct,cfp,0.0
6c4a8ed8bc7aa48acc49265ab97c25d9580c4edcf1cbddf769368b2473949684,f351726da0cedea6ac27d54dde2add4a300a7169dd8a27a9dbb89ed38467cb5d,test,shuffle_cfp_to_oct,oct,6.97245788340537
6c4a8ed8bc7aa48acc49265ab97c25d9580c4edcf1cbddf769368b2473949684,f351726da0cedea6ac27d54dde2add4a300a7169dd8a27a9dbb89ed38467cb5d,test,shuffle_cfp_to_oct,mean,3.486228941702685
6c4a8ed8bc7aa48acc49265ab97c25d9580c4edcf1cbddf769368b2473949684,f351726da0cedea6ac27d54dde2add4a300a7169dd8a27a9dbb89ed38467cb5d,test,shuffle_both,cfp,1.2687454462888215
6c4a8ed8bc7aa48acc49265ab97c25d9580c4edcf1cbddf769368b2473949684,f351726da0cedea6ac27d54dde2add4a300a7169dd8a27a9dbb89ed38467cb5d,test,shuffle_both,oct,6.97245788340537
6c4a8ed8bc7aa48acc49265ab97c25d9580c4edcf1cbddf769368b2473949684,f351726da0cedea6ac27d54dde2add4a300a7169dd8a27a9dbb89ed38467cb5d,test,shuffle_both,mean,4.120601664847101
c19a0a12f5331631faf754b162fac9883f0b702d2a1a607ebe097bd591a63d87,daa7623db9103efc9f2502284017605d7dd3c623d957928b098ca1336ab067d9,development,disable_oct_to_cfp,cfp,34.228310502283115
c19a0a12f5331631faf754b162fac9883f0b702d2a1a607ebe097bd591a63d87,daa7623db9103efc9f2502284017605d7dd3c623d957928b098ca1336ab067d9,development,disable_oct_to_cfp,oct,0.0
c19a0a12f5331631faf754b162fac9883f0b702d2a1a607ebe097bd591a63d87,daa7623db9103efc9f2502284017605d7dd3c623d957928b098ca1336ab067d9,development,disable_oct_to_cfp,mean,17.11415525114156
c19a0a12f5331631faf754b162fac9883f0b702d2a1a607ebe097bd591a63d87,daa7623db9103efc9f2502284017605d7dd3c623d957928b098ca1336ab067d9,development,disable_cfp_to_oct,cfp,0.0
c19a0a12f5331631faf754b162fac9883f0b702d2a1a607ebe097bd591a63d87,daa7623db9103efc9f2502284017605d7dd3c623d957928b098ca1336ab067d9,development,disable_cfp_to_oct,oct,34.56877494568546
c19a0a12f5331631faf754b162fac9883f0b702d2a1a607ebe097bd591a63d87,daa7623db9103efc9f2502284017605d7dd3c623d957928b098ca1336ab067d9,development,disable_cfp_to_oct,mean,17.28438747284273
c19a0a12f5331631faf754b162fac9883f0b702d2a1a607ebe097bd591a63d87,daa7623db9103efc9f2502284017605d7dd3c623d957928b098ca1336ab067d9,development,disable_both,cfp,34.228310502283115
c19a0a12f5331631faf754b162fac9883f0b702d2a1a607ebe097bd591a63d87,daa7623db9103efc9f2502284017605d7dd3c623d957928b098ca1336ab067d9,development,disable_both,oct,34.56877494568546
c19a0a12f5331631faf754b162fac9883f0b702d2a1a607ebe097bd591a63d87,daa7623db9103efc9f2502284017605d7dd3c623d957928b098ca1336ab067d9,development,disable_both,mean,34.398542723984285
c19a0a12f5331631faf754b162fac9883f0b702d2a1a607ebe097bd591a63d87,daa7623db9103efc9f2502284017605d7dd3c623d957928b098ca1336ab067d9,development,shuffle_oct_to_cfp,cfp,3.1443470191788614
c19a0a12f5331631faf754b162fac9883f0b702d2a1a607ebe097bd591a63d87,daa7623db9103efc9f2502284017605d7dd3c623d957928b098ca1336ab067d9,development,shuffle_oct_to_cfp,oct,0.0
